Fl‰che;BaumNr;Gattung;Art;Sorte;NameDeutsch;Hˆhe;Schirmdurchmesser;Stammumfang;Typ;XPos;YPos
451;12;Quercus;robur;.;Stieleiche;6;3;36;L;77089;345901
1100;40;Fraxinus;ornus;;Blumenesche;4;4;20;L;70141;351417
1100;41;Quercus;robur;.;Stieleiche;30;7;180;L;70139;351427
451;13;Gleditsia;triacanthos;;Christusdorn;9;3;27;L;77154;346224
451;14;Gleditsia;triacanthos;;Christusdorn;7;3;27;L;77159;346249
1100;42;Sequioa;sempervirens;;K¸sten Mammutbaum;10;6;80;N;70123;351437
451;15;Gleditsia;triacanthos;;Christusdorn;8;3;28;L;77166;346289
1100;43;Acer;palmatum;Osakazuki;Japanischer F‰cherahorn;4;4;50;L;70073;351383
451;16;Gleditsia;triacanthos;;Christusdorn;7;3;29;L;77171;346315
1100;44;Magnolia;soulangiana;;Tulpen Magnolie;6;10;100;L;70061;351376
428;15;Quercus;robur;.;Stieleiche;6;3;29;L;76900;346492
428;16;Picea;abies;;Gemeine Fichte;6;2;30;N;76919;346484
219;91;Fagus;sylvatica;.;Rotbuche;6;4;61;L;72555;346226
194;7;Tilia;cordata;;Winterlinde;12;6;130;L;71085;348608
194;9;Tilia;cordata;;Winterlinde;14;7;150;L;71062;348607
194;24;Tilia;cordata;;Winterlinde;14;8;160;L;71078;348591
194;26;Tilia;cordata;;Winterlinde;14;8;130;L;71106;348592
194;30;Tilia;cordata;;Winterlinde;8;6;60;L;71178;348595
923;24;Acer;;;Ahorn;8;2;30;L;77692;346513
923;27;Acer;;;Ahorn;5;2;22;L;77756;346567
923;28;Acer;;;Ahorn;5;2;23;L;77740;346579
923;34;Acer;;;Ahorn;5;2;17;L;77739;346616
923;57;Acer;;;Ahorn;5;2;22;L;77784;346667
923;58;Acer;;;Ahorn;5;70;18;L;77736;346779
923;1;Acer;;;Ahorn;8;2;29;L;77687;346495
923;2;Acer;;;Ahorn;8;2;31;L;77696;346491
923;3;Acer;;;Ahorn;8;2;28;L;77706;346485
923;5;Acer;;;Ahorn;8;2;30;L;77722;346475
246;12;Corylus;colurna;;Baumhasel;5;4;51;L;72162;346602
269;2;Sorbus;thuringiaca;Fastigiata;S‰ulen-Eberesche;5;3;29;L;71740;346275
223;70;Aesculus;;;Kastanie;7;3;40;L;72545;346614
265;7;Platanus;;;Platane;10;10;27;L;71939;346334
265;9;Platanus;;;Platane;9;8;74;L;71952;346291
265;10;Platanus;;;Platane;9;8;69;L;71954;346273
265;15;Platanus;;;Platane;9;7;71;L;71962;346205
265;19;Acer;saccharinum;;Silberahorn;10;8;85;L;72006;346049
265;21;Acer;pseudoplatanus;;Bergahorn;7;6;63;L;71999;346060
676;3;Tilia;;;Linde;15;8;75;L;72125;355115
676;8;Crataegus;;;Weiﬂdorn;6;3;15;L;72278;355176
223;71;Acer;pseudoplatanus;;Bergahorn;7;3;48;L;72537;346614
655;19;Quercus;rubra;.;Roteiche;15;12;150;L;72302;355457
783;50;Fagus;sylvatica;.;Rotbuche;25;8;130;L;69348;351309
666;5;Acer;platanoides;;Spitzahorn;13;8;85;L;70978;355361
783;51;Fagus;sylvatica;.;Rotbuche;25;7;140;L;69339;351324
577;019a;Sorbus;.;.;Sorbus Art nicht bestimmt;3;2;30;L;70596;353999
223;13;Tilia;cordata;;Winterlinde;15;5;73;L;72555;346616
223;14;Pinus;nigra;austriaca;÷sterreichische Schwarz-Kiefer;4;4;63;N;72542;346628
223;15;Pinus;parviflora;;M‰dchenkiefer;5;4;65;N;72539;346624
223;16;Pinus;parviflora;;M‰dchenkiefer;4;4;63;N;72535;346628
783;67;Pyrus;communis;.;Birne;15;6;165;L;69387;351244
666;88;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;24;16;155;L;70863;355114
783;56;Picea;pungens;Glauca;Blaue Stechfichte;2;1;20;N;69332;351263
783;57;Picea;pungens;Glauca;Blaue Stechfichte;2;1;20;N;69327;351270
666;94;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;23;16;180;L;70893;355167
783;58;Picea;pungens;Glauca;Blaue Stechfichte;2;1;20;N;69329;351269
783;60;Cupressocyparis;leylandii;.;Leylandzypresse;40;5;90;N;69357;351289
666;96;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;23;18;145;L;70908;355193
666;97;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;23;17;180;L;70912;355203
666;98;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;24;18;145;L;70917;355211
666;99;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;23;17;140;L;70922;355220
666;101;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;23;18;135;L;70932;355237
666;102;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;24;17;135;L;70939;355247
666;104;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;18;15;75;L;70949;355263
666;105;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;23;17;140;L;70955;355273
783;68;Cupressocyparis;leylandii;.;Leylandzypresse;40;6;150;N;69376;351253
666;106;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;23;17;165;L;70961;355281
783;69;Cupressocyparis;leylandii;.;Leylandzypresse;2;2;30;N;69371;351252
666;107;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;24;17;135;L;70966;355290
783;70;Fagus;sylvatica;.;Rotbuche;3;2;80;L;69379;351234
783;71;Fagus;.;.;Buche;2;3;80;L;69362;351234
666;108;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;24;17;140;L;70973;355300
783;72;Fagus;sylvatica;.;Rotbuche;4;4;80;L;69374;351228
666;109;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;24;18;155;L;70977;355307
666;111;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;20;14;120;L;70949;355300
666;112;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;24;17;170;L;70944;355291
783;74;Pinus;;;Kiefer;3;6;1;N;69358;351226
783;75;Pinus;;;Kiefer;5;3;140;N;69365;351220
666;113;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;14;15;110;L;70940;355284
783;76;Pinus;;;Kiefer;4;3;93;N;69339;351236
783;77;Pinus;nigra;nigra;Schwarzkiefer;2;1;48;N;69355;351201
783;78;Pinus;nigra;nigra;Schwarzkiefer;1;49;130;N;69357;351197
783;79;Pinus;ponderosa;;Gelb Kiefer;6;5;146;N;69398;351216
783;80;Pinus;ponderosa;;Gelb Kiefer;3;2;143;N;69403;351210
666;85;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;23;17;220;L;70818;355033
666;84;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;21;16;145;L;70812;355025
666;83;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;14;15;130;L;70807;355017
437;6;Betula;pendula;;Sand-Birke Weiﬂ-Birke;35;12;140;L;75439;346276
437;8;Quercus;.;.;Eiche;35;35;2;L;75430;346256
437;9;Fagus;sylvatica;.;Rotbuche;20;8;135;L;75424;346257
437;10;Fagus;sylvatica;.;Rotbuche;35;30;215;L;75425;346262
666;73;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;22;17;155;L;70756;354940
666;71;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;20;16;115;L;70744;354923
666;70;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;20;15;140;L;70736;354913
666;69;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;21;17;130;L;70729;354904
666;62;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;20;17;120;L;70687;354851
666;61;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;23;19;180;L;70681;354844
666;60;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;23;16;130;L;70676;354838
666;58;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;23;19;155;L;70665;354823
666;57;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;19;16;125;L;70659;354815
666;51;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;18;16;120;L;70665;354857
783;7;Quercus;x hispanica;pseu.;Wintereiche;2;20;10;L;69532;351110
301;11;Betula;pendula;;Sand-Birke Weiﬂ-Birke;15;6;55;L;73822;344712
301;12;Betula;pendula;;Sand-Birke Weiﬂ-Birke;20;10;130;L;73823;344716
301;14;Betula;pendula;;Sand-Birke Weiﬂ-Birke;18;6;65;L;73825;344710
301;13;Betula;pendula;;Sand-Birke Weiﬂ-Birke;20;6;90;L;73828;344712
301;15;Betula;pendula;;Sand-Birke Weiﬂ-Birke;18;6;90;L;73821;344708
301;16;Betula;pendula;;Sand-Birke Weiﬂ-Birke;17;1;57;L;73817;344708
301;28;Pinus;nigra;austriaca;÷sterreichische Schwarz-Kiefer;15;1;110;N;73813;344671
301;29;Fagus;sylvatica;.;Rotbuche;5;3;30;L;73796;344666
301;31;Abies;alba;;Weiﬂtanne;20;6;106;N;73800;344663
666;4;Tilia;;;Linde;12;7;95;L;71079;355503
783;54;Abies;concolor;;Coloradotanne;45;5;150;N;69331;351332
666;115;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;20;15;100;L;70917;355248
394;7;Platanus;;;Platane;10;8;90;L;70745;346586
223;2;Picea;omorika;;Serbische Fichte;5;2;30;N;72648;346604
223;4;Picea;omorika;;Serbische Fichte;2;1;20;N;72642;346599
423;17;Picea;omorika;;Serbische Fichte;15;3;70;N;70687;345934
572;123;Quercus;robur;`Fastigiata koser`;S‰ulenstieleiche;5;1;35;L;71120;353791
394;8;Platanus;;;Platane;12;10;120;L;70736;346584
223;29;Betula;pendula;;Sand-Birke Weiﬂ-Birke;20;10;110;L;72536;346605
666;89;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;24;18;170;L;70868;355123
666;90;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;23;18;165;L;70872;355134
666;119;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;19;15;95;L;70891;355204
394;9;Platanus;;;Platane;12;8;110;L;70726;346580
666;125;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;23;20;205;L;70852;355172
666;82;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;22;16;180;L;70802;355008
945;4;Acer;pseudoplatanus;;Bergahorn;9;6;80;L;76069;346788
945;6;Quercus;robur;.;Stieleiche;10;7;90;L;76073;346781
666;65;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;19;17;125;L;70704;354873
666;64;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;20;15;165;L;70698;354865
557;2;Quercus;robur;.;Stieleiche;13;8;130;L;71238;353749
783;15;Robinia;pseudoacacia;;Robinie;10;12;80;L;69510;351134
783;16;Robinia;pseudoacacia;;Robinie;7;6;80;L;69507;351134
301;17;Betula;pendula;;Sand-Birke Weiﬂ-Birke;20;6;100;L;73819;344702
301;18;Acer;;;Ahorn;18;8;122;L;73813;344704
301;19;Larix;decidua;;Europ‰ische-L‰rche;18;6;100;N;73837;344703
301;26;Malus;;;Apfel;4;2;30;L;73796;344677
301;27;Larix;decidua;;Europ‰ische-L‰rche;20;6;120;N;73808;344673
301;32;Abies;alba;;Weiﬂtanne;20;6;115;N;73806;344664
783;17;Robinia;pseudoacacia;;Robinie;7;4;40;L;69506;351137
301;37;Pinus;nigra;nigra;Schwarzkiefer;17;7;120;N;73802;344657
783;18;Robinia;pseudoacacia;;Robinie;15;12;90;L;69503;351137
301;33;Prunus;serrula;;Tibetkirsche - weiﬂ;15;12;170;L;73812;344666
783;19;Robinia;pseudoacacia;;Robinie;20;15;100;L;69498;351146
783;20;Robinia;pseudoacacia;;Robinie;15;30;90;L;69493;351147
301;36;Pinus;nigra;nigra;Schwarzkiefer;18;8;127;N;73831;344685
301;35;Pinus;nigra;nigra;Schwarzkiefer;15;6;90;N;73829;344679
431;1;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;9;6;63;L;74412;344950
431;2;Prunus;padus;;Traubenkirsche;7;4;85;L;74412;344957
431;3;Pinus;nigra;nigra;Schwarzkiefer;7;5;53;N;74416;344958
431;4;Pinus;nigra;nigra;Schwarzkiefer;5;4;50;N;74424;344961
431;5;Prunus;padus;;Traubenkirsche;12;3;120;L;74429;344964
431;6;Sorbus;aria;;Mehlbeere;7;4;70;L;74431;344957
826;1;Tilia;cordata;;Winterlinde;5;3;25;L;77835;345934
826;2;Fraxinus;excelsior;;Gemeine Esche;6;1;24;L;77819;345942
826;3;Tilia;cordata;;Winterlinde;5;2;26;L;77803;345951
826;4;Tilia;cordata;;Winterlinde;5;2;24;L;77786;345961
826;5;Tilia;cordata;;Winterlinde;5;2;23;L;77789;345950
826;12;Tilia;cordata;;Winterlinde;2;2;26;L;77822;345834
826;11;Tilia;cordata;;Winterlinde;6;2;24;L;77818;345839
826;10;Acer;;;Ahorn;9;5;30;L;77815;345847
826;9;Prunus;padus;;Traubenkirsche;4;2;14;L;77818;345845
826;8;Prunus;padus;;Traubenkirsche;6;2;14;L;77821;345848
453;1;Liquidambar;styraciflua;;Amerikanischer-Amberbaum;4;2;34;L;77071;345340
1100;20;Acer;palmatum;;Japanischer F‰cherahorn;3;4;30;L;70072;351376
890;18;Acer;;;Ahorn;7;2;27;L;74731;345645
890;19;Acer;;;Ahorn;7;1;28;L;74737;345650
890;20;Acer;;;Ahorn;7;2;35;L;74744;345657
1100;21;Acer;palmatum;;Japanischer F‰cherahorn;5;8;60;L;70074;351373
890;21;Acer;;;Ahorn;1;1;1;L;74735;345653
890;22;Acer;;;Ahorn;8;2;33;L;74728;345649
1100;22;Magnolia;soulangiana;;Tulpen Magnolie;7;7;100;L;70068;351373
890;23;Acer;;;Ahorn;7;2;28;L;74719;345643
890;24;Acer;;;Ahorn;7;2;30;L;74710;345638
890;25;Tilia;cordata;;Winterlinde;7;2;36;L;74701;345633
1100;23;Prunus;;;Kirsche;4;5;35;L;70086;351316
1100;25;Cedrus;atlantica;;Atlas Zeder;25;8;150;N;70123;351366
1100;29;Pinus;cembra;;Zirben Kiefer;5;2;60;N;70118;351382
1100;31;Betula;pendula;;Sand-Birke Weiﬂ-Birke;20;8;150;L;70146;351384
1100;32;Quercus;cerris;.;Zerr-Eiche;20;4;100;L;70142;351390
1100;39;Acer;monspessulanum;;Dreilappiger Ahorn;6;4;40;L;70145;351415
451;5;Tilia;cordata;;Winterlinde;6;3;35;L;77104;345981
451;7;Tilia;cordata;;Winterlinde;6;3;35;L;77105;345956
451;8;Tilia;cordata;;Winterlinde;6;3;34;L;77105;345945
451;9;Tilia;cordata;;Winterlinde;6;3;33;L;77102;345932
1100;45;Cedrus;atlantica;;Atlas Zeder;15;18;120;N;70068;351390
1100;48;Chamaecyparis;;;Scheinzypresse;6;2;40;N;70090;351373
919;2;Acer;;;Ahorn;7;2;212;L;77933;346360
919;3;Quercus;robur;.;Stieleiche;5;2;20;L;77941;346360
919;4;Quercus;robur;.;Stieleiche;5;1;22;L;77934;346354
1100;51;Chamaecyparis;pisifera;Pendula;Sawara Scheinzypresse;6;3;120;N;70092;351383
919;5;Corylus;colurna;;Baumhasel;5;1;22;L;77940;346348
439;1;Acer;;;Ahorn;5;3;40;L;76842;345516
439;2;Acer;;;Ahorn;5;3;36;L;76835;345519
1100;56;Betula;pendula;;Sand-Birke Weiﬂ-Birke;30;15;100;L;70089;351411
452;1;Tilia;cordata;;Winterlinde;6;3;46;L;76831;345528
1100;57;Betula;albosinensis;;Chinesische Birke;20;3;50;L;70070;351421
1100;58;Betula;albosinensis;;Chinesische Birke;26;8;120;L;70072;351421
452;2;Tilia;cordata;;Winterlinde;5;2;34;L;76821;345525
452;3;Alnus;glutinosa;;Schwarzerle;10;6;75;L;76807;345520
452;4;Alnus;glutinosa;;Schwarzerle;10;5;68;L;76798;345517
452;5;Alnus;glutinosa;;Schwarzerle;10;5;70;L;76788;345514
1100;59;Betula;albosinensis;;Chinesische Birke;20;3;40;L;70064;351420
452;6;Ailanthus;altissima;;Gˆtterbaum;7;6;70;L;76779;345511
1100;60;Picea;;;Fichte;7;3;30;N;70069;351416
394;5;Platanus;;;Platane;10;10;130;L;70765;346590
394;6;Platanus;;;Platane;10;10;100;L;70755;346588
666;120;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;20;15;115;L;70886;355195
394;10;Platanus;;;Platane;8;6;70;L;70708;346576
394;11;Platanus;;;Platane;6;7;70;L;70700;346573
666;121;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;22;17;160;L;70881;355187
394;12;Platanus;;;Platane;9;8;80;L;70690;346570
666;122;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;21;15;110;L;70876;355179
666;126;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;21;14;140;L;70866;355160
666;31;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;21;15;130;L;70841;355115
437;1;Fraxinus;excelsior;;Gemeine Esche;25;20;4;L;75460;346314
666;80;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;22;15;145;L;70789;354988
666;79;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;23;18;180;L;70784;354981
666;68;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;22;17;140;L;70723;354895
666;59;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;20;14;100;L;70670;354830
666;50;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;21;16;120;L;70671;354865
666;49;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;19;12;110;L;70677;354871
783;1;acer;sieboldianum;.;F‰cher Ahorn;5;4;80;L;69446;351143
666;48;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;19;15;135;L;70685;354880
666;47;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;24;17;165;L;70693;354891
666;46;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;24;17;175;L;70697;354895
783;2;acer;sieboldianum;.;F‰cher Ahorn;5;8;100;L;69570;351088
666;45;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;21;16;120;L;70704;354904
666;44;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;19;15;95;L;70710;354911
783;3;Acer;;;Ahorn;6;8;80;L;69562;351088
666;43;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;20;15;110;L;70716;354921
666;42;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;21;14;120;L;70719;354924
666;41;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;18;16;125;L;70725;354931
666;38;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;18;15;145;L;70742;354955
666;37;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;20;16;150;L;70749;354965
783;4;acer;mono;.;Japanischer Spitz-Ahorn;5;3;13;L;69544;351098
666;36;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;22;15;160;L;70763;354986
666;35;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;22;16;200;L;70769;354995
919;6;Fraxinus;excelsior;;Gemeine Esche;7;2;26;L;77907;346354
919;7;Fraxinus;excelsior;;Gemeine Esche;7;2;27;L;77924;346345
919;8;Fraxinus;excelsior;;Gemeine Esche;7;2;29;L;77932;346340
919;9;Fraxinus;excelsior;;Gemeine Esche;7;1;22;L;77973;346316
1100;52;Betula;pendula;;Sand-Birke Weiﬂ-Birke;26;6;70;L;70093;351405
919;10;Fraxinus;excelsior;;Gemeine Esche;7;2;21;L;77982;346311
919;11;Fraxinus;excelsior;;Gemeine Esche;6;2;22;L;77996;346302
1100;53;Betula;pendula;;Sand-Birke Weiﬂ-Birke;30;10;100;L;70097;351406
1100;54;Betula;pendula;;Sand-Birke Weiﬂ-Birke;30;15;120;L;70088;351408
1100;55;Betula;pendula;;Sand-Birke Weiﬂ-Birke;30;15;100;L;70091;351410
452;7;Ailanthus;altissima;;Gˆtterbaum;7;6;50;L;76770;345508
452;8;Sophora;japonica;;Japanischer-Schnurbaum;8;5;99;L;76756;345503
1100;61;Picea;orientalis;;Kaukasus Fichte;4;3;25;N;70063;351411
452;9;Alnus;glutinosa;;Schwarzerle;6;2;43;L;76747;345500
452;10;Alnus;glutinosa;;Schwarzerle;10;4;86;L;76738;345496
452;11;Sorbus;aria;;Mehlbeere;6;2;43;L;76728;345492
452;12;Sorbus;aria;;Mehlbeere;6;2;43;L;76718;345489
452;13;Sorbus;aria;;Mehlbeere;6;2;47;L;76709;345486
452;14;Fraxinus;excelsior;;Gemeine Esche;7;2;42;L;76681;345475
452;15;Corylus;colurna;;Baumhasel;6;2;45;L;76674;345473
452;16;Corylus;colurna;;Baumhasel;7;2;45;L;76664;345469
452;17;Corylus;colurna;;Baumhasel;7;3;54;L;76655;345466
452;18;Corylus;colurna;;Baumhasel;7;3;53;L;76645;345463
452;19;Fraxinus;excelsior;;Gemeine Esche;7;2;42;L;76635;345461
452;20;Fraxinus;excelsior;;Gemeine Esche;6;2;38;L;76625;345459
452;21;Fraxinus;excelsior;;Gemeine Esche;7;2;39;L;76615;345457
452;23;Fraxinus;excelsior;;Gemeine Esche;8;2;45;L;76596;345452
452;24;Fraxinus;excelsior;;Gemeine Esche;8;2;40;L;76587;345449
452;25;Acer;;;Ahorn;8;3;65;L;76578;345445
452;26;Acer;;;Ahorn;8;4;61;L;76568;345441
452;27;Quercus;robur;.;Stieleiche;6;3;49;L;76560;345436
452;28;Quercus;robur;.;Stieleiche;7;4;55;L;76551;345431
1100;62;Picea;orientalis;;Kaukasus Fichte;3;2;20;N;70062;351409
452;29;Acer;;;Ahorn;8;4;60;L;76542;345426
452;30;Acer;;;Ahorn;8;3;57;L;76533;345421
1100;63;Larix;decidua;;Europ‰ische-L‰rche;35;10;150;N;70058;351408
1100;66;Betula;;;Birke;20;3;40;L;70042;351400
1100;67;Betula;;;Birke;16;2;30;L;70043;351398
1100;68;Betula;pendula;;Sand-Birke Weiﬂ-Birke;15;2;25;L;70032;351400
1100;69;Cryptomeria;japonica;;Japanische Sicheltanne;25;6;80;N;70023;351399
1100;70;Cryptomeria;japonica;;Japanische Sicheltanne;25;4;80;N;70020;351398
557;3;Fraxinus;excelsior;;Gemeine Esche;5;2;25;L;71231;353739
1100;212;Acer;pseudoplatanus;;Bergahorn;20;10;200;L;70059;351340
1100;73;Malus;sylvestris;.;Holz Apfel;7;3;30;L;70055;351364
1100;74;Fagus;sylvatica;.;Rotbuche;22;20;200;L;70071;351344
294;9;Sorbus;intermedia;;Schwedische Mehlbeere;13;7;110;L;71863;346628
294;10;Sorbus;intermedia;;Schwedische Mehlbeere;13;7;105;L;71867;346633
294;11;Sorbus;intermedia;;Schwedische Mehlbeere;13;7;150;L;71862;346632
294;12;Sorbus;intermedia;;Schwedische Mehlbeere;12;8;130;L;71861;346637
294;13;Picea;pungens;.;Stechfichte;10;3;75;N;71861;346639
245;203;Robinia;pseudoacacia;;Robinie;14;8;272;L;73300;346393
294;25;Tilia;platyphyllos;;Sommerlinde;7;4;40;L;71853;346691
294;26;Betula;pendula;;Sand-Birke Weiﬂ-Birke;10;7;72;L;71853;346695
294;27;Betula;pendula;;Sand-Birke Weiﬂ-Birke;6;4;42;L;71855;346697
294;29;Betula;pendula;;Sand-Birke Weiﬂ-Birke;9;4;45;L;71863;346699
294;30;Betula;pendula;;Sand-Birke Weiﬂ-Birke;9;6;52;L;71867;346700
294;31;Betula;pendula;;Sand-Birke Weiﬂ-Birke;11;5;40;L;71872;346701
294;32;Betula;pendula;;Sand-Birke Weiﬂ-Birke;11;8;77;L;71876;346702
294;33;Betula;pendula;;Sand-Birke Weiﬂ-Birke;10;4;42;L;71885;346705
294;34;Betula;pendula;;Sand-Birke Weiﬂ-Birke;11;5;50;L;71889;346705
294;35;Betula;pendula;;Sand-Birke Weiﬂ-Birke;8;3;35;L;71892;346706
294;36;Betula;pendula;;Sand-Birke Weiﬂ-Birke;8;4;42;L;71895;346707
294;37;Crataegus;;;Weiﬂdorn;5;6;70;L;71904;346687
294;46;Betula;pendula;;Sand-Birke Weiﬂ-Birke;14;5;70;L;71943;346718
294;47;Betula;pendula;;Sand-Birke Weiﬂ-Birke;5;4;49;L;71949;346719
294;48;Betula;pendula;;Sand-Birke Weiﬂ-Birke;10;4;71;L;71954;346720
294;49;Betula;pendula;;Sand-Birke Weiﬂ-Birke;3;2;25;L;71958;346722
294;50;Taxus;baccata;;Gemeine Eibe;10;4;80;N;71947;346694
640;1;Tilia;cordata;;Winterlinde;12;8;70;L;70341;355858
640;2;Tilia;cordata;;Winterlinde;12;8;62;L;70343;355851
640;3;Tilia;cordata;;Winterlinde;12;6;63;L;70346;355843
640;4;Fagus;sylvatica;.;Rotbuche;11;6;66;L;70352;355839
640;12;Quercus;robur;.;Stieleiche;10;7;72;L;70376;355904
640;13;Quercus;robur;.;Stieleiche;25;15;1;L;70371;355899
428;1;Quercus;robur;.;Stieleiche;8;4;57;L;76851;346507
428;2;Picea;omorika;;Serbische Fichte;12;4;55;N;76851;346502
428;3;Juglans;regia;.;Walnuﬂ;6;3;50;L;76849;346497
428;4;Picea;abies;;Gemeine Fichte;12;3;70;N;76848;346492
428;5;Picea;abies;;Gemeine Fichte;12;3;80;N;76847;346488
428;6;Picea;abies;;Gemeine Fichte;12;4;83;N;76848;346483
428;7;Acer;;;Ahorn;7;3;42;L;76852;346486
1100;35;Larix;decidua;;Europ‰ische-L‰rche;25;15;120;N;70136;351388
1100;36;Larix;decidua;;Europ‰ische-L‰rche;20;8;120;N;70138;351385
451;1;Tilia;cordata;;Winterlinde;6;3;38;L;77113;346031
451;2;Tilia;cordata;;Winterlinde;6;3;39;L;77111;346021
1100;37;Pinus;puece;.;Mazedonische Kiefer;10;4;8;N;70137;351416
451;3;Tilia;cordata;;Winterlinde;6;3;38;L;77109;346012
1100;38;Picea;;;Fichte;15;2;150;N;70140;351411
451;4;Tilia;cordata;;Winterlinde;6;3;36;L;77106;345992
439;3;Acer;;;Ahorn;5;4;42;L;76830;345520
452;31;Quercus;robur;.;Stieleiche;7;6;55;L;76524;345416
1100;64;Larix;decidua;;Europ‰ische-L‰rche;30;5;80;N;70047;351402
452;32;Quercus;robur;.;Stieleiche;7;4;53;L;76517;345410
452;33;Robinia;pseudoacacia;;Robinie;8;4;66;L;76507;345404
452;34;Tilia;cordata;;Winterlinde;5;2;38;L;76499;345400
294;112a;Sorbus;intermedia;;Schwedische Mehlbeere;5;4;97;L;71878;346580
294;112b;Sorbus;intermedia;;Schwedische Mehlbeere;6;4;95;L;71877;346585
294;18;Betula;papyrifera;;Papier Birke;9;3;49;L;71856;346660
294;19;Betula;papyrifera;;Papier Birke;14;8;89;L;71860;346660
294;20;Betula;papyrifera;;Papier Birke;10;6;70;L;71862;346666
294;21;Abies;concolor;;Coloradotanne;11;5;80;N;71859;346673
294;22;Pinus;wallichiana;;Tr‰nen Kiefer;12;4;75;N;71856;346676
294;23;Taxus;baccata;;Gemeine Eibe;4;6;25;N;71920;346622
294;24;Tilia;cordata;;Winterlinde;7;5;45;L;71855;346682
294;28;Betula;pendula;;Sand-Birke Weiﬂ-Birke;6;2;35;L;71859;346698
294;38;Crataegus;;;Weiﬂdorn;4;4;47;L;71899;346685
